Id,Label,timeset,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks
551404830,551404830,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
132709991,132709991,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
139544251,139544251,,0,2,2,74,2,0.6,0.666667,0,0,0.00003
148226406,148226406,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
117452016,117452016,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
912119647679414274,912119647679414274,,0,6,6,162,4,0.456522,0.575397,0,0,0.00003
139402443,139402443,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
242964716,242964716,,0,2,2,162,2,0.75,0.833333,0,0,0.00003
757153248604221440,757153248604221440,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
954004551744589824,954004551744589824,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
414234751,414234751,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
433103947,433103947,,0,12,12,28,3,0.761905,0.864583,0,0,0.00003
2155098797,2155098797,,0,3,3,138,6,0.269231,0.376984,0,0,0.00003
805228084068749312,805228084068749312,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
770740519983017984,770740519983017984,,0,2,2,162,6,0.24359,0.328947,0,0,0.00003
4768252536,4768252536,,0,15,15,116,3,0.516854,0.619565,0,0,0.00003
142030752,142030752,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
834811712989700096,834811712989700096,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
585205927,585205927,,0,6,6,127,1,1,1,0,0,0.00003
817173697501024256,817173697501024256,,0,3,3,116,6,0.245161,0.311404,0,0,0.00003
83678658,83678658,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
3238095937,3238095937,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
2999966418,2999966418,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
886274510944645120,886274510944645120,,0,7,7,74,3,0.548387,0.666667,0,0,0.00003
138084245,138084245,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
295688876,295688876,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
1528822513,1528822513,,0,66,66,116,4,0.651429,0.773392,0,0,0.00003
138178021,138178021,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
2531359745,2531359745,,2,3,5,28,2,0.714286,0.8,0,0.000233,0.000036
952660561829007360,952660561829007360,,0,2,2,116,5,0.4,0.535417,0,0,0.00003
834955570826326017,834955570826326017,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
140860589,140860589,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
142836523,142836523,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
134605624,134605624,,0,2,2,127,2,0.75,0.833333,0,0,0.00003
4874528374,4874528374,,0,5,5,127,2,0.631579,0.708333,0,0,0.00003
146634393,146634393,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
866467968225611777,866467968225611777,,0,2,2,116,2,0.75,0.833333,0,0,0.00003
849415542763130880,849415542763130880,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
57435303,57435303,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
87042194,87042194,,0,3,3,138,2,0.8,0.875,0,0,0.00003
210572035,210572035,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
557442254,557442254,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
715643660302479363,715643660302479363,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
701551816685838340,701551816685838340,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
87599044,87599044,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
2239225416,2239225416,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
912560759934156800,912560759934156800,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
941538258084945925,941538258084945925,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
387978015,387978015,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
197172977,197172977,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
262768498,262768498,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
130357659,130357659,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
764791508214177792,764791508214177792,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
184749543,184749543,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
82129256,82129256,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
138817331,138817331,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
337403941,337403941,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
626533990,626533990,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
4406287341,4406287341,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
138587767,138587767,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
143983080,143983080,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
566583151,566583151,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
271986804,271986804,,0,2,2,127,5,0.295082,0.373148,0,0,0.00003
821394919772291073,821394919772291073,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
301016596,301016596,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
748328027654860804,748328027654860804,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
432086821,432086821,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
143144612,143144612,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
59279820,59279820,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
109079860,109079860,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
138660959,138660959,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
1599021012,1599021012,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
840987733912899584,840987733912899584,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
2352313814,2352313814,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
2400689908,2400689908,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
143056731,143056731,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
3406167058,3406167058,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
4324037777,4324037777,,0,1,1,127,2,0.666667,0.75,0,0,0.00003
40533188,40533188,,0,5,5,162,6,0.278481,0.431818,0,0,0.00003
