source target
888222300302180352 865362602783854592
361571023 2479861125
61260783 3017894621
873641420535586818 865362602783854592
2733214435 205787056
170388057 3017894621
2792577188 3017894621
2724447230 865362602783854592
976475108 3383675067
3120070583 711974647516897281
839259313596153856 865362602783854592
2766416121 865362602783854592
2997558523 774820925493637120
1860413149 751429122073690112
2916835299 3383675067
742744416910200832 2479861125
2462174598 2479861125
1654071896 751429122073690112
288972810 751429122073690112
3188571635 865362602783854592
775757452973371392 774820925493637120
855560041189040129 751429122073690112
849378464734085120 3383675067
923223364977790976 3383675067
875085994646745089 865362602783854592
847973934804938752 3383675067
310689151 865362602783854592
3246901881 751429122073690112
4202979922 3383675067
879042689165119488 865362602783854592
3636202335 865362602783854592
3132433032 3383675067
1643420983 None
2924777702 711974647516897281
432931610 2479861125
2888128979 707160549927297024
2742203506 2479861125
2170985357 865362602783854592
800087727555289088 3077349887
182113158 2857790175
716508628501590016 865362602783854592
740337488846290944 3383675067
3123077632 865362602783854592
848725767831912449 788794760764985344
626832092 788794760764985344
4258480733 865362602783854592
2567852026 865362602783854592
1132136112 87677475
38500224 3017894621
2897789128 3383675067
3217243863 865362602783854592
803738342688956416 865362602783854592
2303434964 751429122073690112
1869955106 50088692
769940179 205787056
3013373807 751429122073690112
1666115714 774820925493637120
812277839143849985 63478758
68891875 788794760764985344
126035451 865362602783854592
4035625281 865362602783854592
293698785 3383675067
3981703534 3077007865
732808771 774820925493637120
3415633138 3383675067
3035491403 50088692
703350099229933568 751429122073690112
724367325412102147 8802752
1605023492 3383675067
233221523 3383675067
859804785691811841 3383675067
330052099 3383675067
850129855907860484 285634142
2994421881 751429122073690112
2343525795 2479861125
723252020438786048 3383675067
748275803088105472 3383675067
82962895 16880800
2634571953 751429122073690112
4025550701 751429122073690112
3383358437 3383675067
66695161 None
104873945 8802752
877349304075251713 865362602783854592
729144774 3383675067
864510846495535104 3017894621
2974946849 751429122073690112
921507667541098496 751429122073690112
3005864141 751429122073690112
2972558765 3383675067
175124640 3383675067
891309262412148737 865362602783854592
3047192271 751429122073690112
905171124971085825 865362602783854592
852366318221352961 3383675067
3068780002 None
879035533908901891 865362602783854592
4198386693 2479861125
67939107 3017894621
2188324931 3383675067
2483559650 3383675067
170350153 None
1414198825 774820925493637120
440923352 50088692
4835245001 751429122073690112
718273499828252672 3383675067
2170985357 751429122073690112
2903923162 3383675067
907636377566793733 16880800
566164224 774820925493637120
2598863604 751429122073690112
3385689629 751429122073690112
256195697 3383675067
797908050107633664 865362602783854592
2353583210 None
714915441282588672 3383675067
4120231636 3383675067
4836482591 788794760764985344
566164224 3383675067
744299712015122432 865362602783854592
2863068815 751429122073690112
724265724353634305 2479861125
2902559686 2479861125
743567207267983360 None
2997558523 3383675067
756887306125053952 751429122073690112
431916245 865362602783854592
743567207267983360 None
2959584982 865362602783854592
2765168529 751429122073690112
735616773266018304 865362602783854592
393483987 751429122073690112
2825992510 774820925493637120
917883258427322368 934912571530010624
3374909415 865362602783854592
924822307780034560 751429122073690112
2613782228 None
1490408534 3383675067
2826290247 711974647516897281
796126488194072576 751429122073690112
3397301223 3383675067
3060499649 3077007865
576493653 865362602783854592
3397290495 3383675067
188475676 3383675067
2539823338 2479861125
865554232350433281 751429122073690112
846405269655564288 751429122073690112
2424430783 2479861125
1570347444 751429122073690112
966646106 2479861125
342665196 2479861125
601261615 865362602783854592
2948632835 2479861125
2294740980 865362602783854592
81240371 2479861125
859493533094424576 865362602783854592
270354523 751429122073690112
526087222 2479861125
2370126623 54585834
868829703506980864 751429122073690112
787413119270281216 3017894621
701112798760329220 751429122073690112
869336860283326466 865362602783854592
616442617 None
3527456895 3383675067
2831975186 50088692
383311708 751429122073690112
2917018670 3017894621
3308117356 865362602783854592
807325864035831808 2479861125
2688764667 865362602783854592
880811580920913920 865362602783854592
2986183587 3383675067
896152873788211200 3383675067
758853491779444736 751429122073690112
837384439000870913 788794760764985344
151449755 63478758
2855958783 865362602783854592
490854783 865362602783854592
53034224 2479861125
328826492 3383675067
3239594506 16880800
760969652759658496 751429122073690112
2691400639 3318337402
3010231996 2479861125
219675162 50088692
2303434964 3383675067
878320616503255040 3383675067
4354392149 865362602783854592
2370126623 54585834
255710318 50088692
1349997019 865362602783854592
2188979021 788794760764985344
858320786288934913 3383675067
164046996 774820925493637120
2235033216 3318337402
777116232889856000 865362602783854592
869685147695804416 3383675067
2370126623 28431722
2858973110 751429122073690112
813492000548880384 707160549927297024
4875298829 865362602783854592
4321540493 751429122073690112
370918242 711974647516897281
2280883626 751429122073690112
4504031303 50088692
4042283237 3383675067
2370126623 8802752
937753526 751429122073690112
926779671617982464 865362602783854592
926373361 2479861125
2834313617 3383675067
2577772891 751429122073690112
783776605952937984 865362602783854592
3090135133 2479861125
456850877 774820925493637120
128692944 None
2370126623 8802752
1246103509 2479861125
451747518 2479861125
22858488 3017894621
792119882355802112 3383675067
2460547627 2479861125
50092506 3203687297
917239667455676418 3318337402
810594005247528960 2479861125
776902561748123650 3383675067
711193990377381888 865362602783854592
210118514 3017894621
388554032 711974647516897281
1390386800 865362602783854592
125140016 205787056
787105210447568896 50088692
840416030644162560 3383675067
879839593729843200 2479861125
730542048437116928 3383675067
2834635431 3383675067
1398682759 50088692
899799498733608961 2479861125
4156916782 3383675067
4496924067 865362602783854592
917817518819086337 711974647516897281
883704632723243009 865362602783854592
65370411 None
337835451 711974647516897281
2235033216 761021578893139968
859610618084634626 751429122073690112
880069520504877056 3383675067
3416185972 3383675067
920041242167250944 865362602783854592
3197829435 3383675067
2891394951 865362602783854592
3808973896 None
868150846550409217 865362602783854592
2938577813 865362602783854592
4108998621 3383675067
899983146 788794760764985344
820351481777967105 None
2480302070 3383675067
2800987804 3383675067
4636257634 2479861125
729793408915648512 751429122073690112
336554986 3383675067
922669079005196292 865362602783854592
750154105381945348 751429122073690112
762419872215158784 865362602783854592
2916686524 3383675067
883159914281041920 865362602783854592
2230704235 865362602783854592
1476165312 865362602783854592
142078024 3383675067
565020589 865362602783854592
498953731 50088692
707160549927297024 None
4596519376 3383675067
871102802130554880 751429122073690112
724932302 63478758
1643316318 3383675067
544624860 2479861125
230835298 2479861125
761754093064945664 751429122073690112
2238211320 None
3524034796 None
117699834 2479861125
746808095905615874 3383675067
832360350653771776 865362602783854592
325757207 8802752
1231357765 751429122073690112
73440146 None
3377856581 2479861125
3482837056 865362602783854592
2223581401 865362602783854592
2281209522 774820925493637120
2520808622 751429122073690112
2914130019 2479861125
4443670642 2479861125
757912691864469505 751429122073690112
108003196 3383675067
331573511 2479861125
918230010 74763991
935283941581389824 50088692
908132778008555520 3383675067
721450977912602624 2479861125
130050505 2479861125
3431740060 751429122073690112
85336542 711240307405406208
2806416231 3318337402
474939009 3383675067
2358072368 2479861125
2728049673 3383675067
3566483601 3383675067
710324557069029376 751429122073690112
832349179078930434 865362602783854592
845938107988033536 788794760764985344
714852043618455552 3383675067
4290187941 3383675067
495446860 2479861125
4106544503 3383675067
1092324535 2479861125
330643485 3203687297
3242044535 751429122073690112
820045607180136448 865362602783854592
772489437154541568 3383675067
2785113969 865362602783854592
927008223932055552 3318337402
236848851 3383675067
2298459674 2479861125
2815517130 751429122073690112
1895210246 865362602783854592
933082977428439041 865362602783854592
838514959894065154 3383675067
2831975186 774820925493637120
2875801020 3383675067
35554226 3017894621
471370487 865362602783854592
2986527179 865362602783854592
2163629053 865362602783854592
796126488194072576 2479861125
919403260888469505 2479861125
718184346 865362602783854592
3421124187 2479861125
904355952157233152 3383675067
1358375492 214570761
391521672 None
352444593 74763991
2975041319 865362602783854592
3382731772 3383675067
3383907545 3383675067
935447406 3383675067
1286713375 865362602783854592
601983235 None
1475193110 3383675067
224616315 774820925493637120
2617530816 751429122073690112
2899247680 859788906191089665
791283194628861952 8802752
881341060668116992 865362602783854592
4307454453 865362602783854592
926081047791591425 865362602783854592
827657442360225793 3383675067
242328041 3383675067
775468468623831040 711240307405406208
3119930006 865362602783854592
899745329372909568 711974647516897281
863199134295224320 865362602783854592
2591918617 751429122073690112
932338347590279169 3079707406
701274344606064640 751429122073690112
2528246047 3318337402
742933954706214912 865362602783854592
1529264076 3203687297
271127641 751429122073690112
700714088154931201 865362602783854592
3308596455 865362602783854592
3397285325 3383675067
201772940 3383675067
318611681 711974647516897281
607376683 711974647516897281
1375664648 63478758
910614851705241607 66441430
2914130019 3383675067
482064047 751429122073690112
3290460795 2479861125
327405276 3383675067
4746558130 788794760764985344
3315845452 None
33264597 788794760764985344
369043498 3383675067
331573511 751429122073690112
782781776 205787056
1029880592 63478758
792317286 859788906191089665
4572849208 3383675067
4828117265 865362602783854592
908443768621289472 2479861125
760295154909667328 3383675067
1689330343 3383675067
2281209522 4172587277
586115653 3017894621
170026357 2479861125
1571187512 865362602783854592
4105788957 3383675067
2724655497 3383675067
2298459674 3383675067
474152960 2479861125
4420563916 3383675067
265003817 3383675067
788163420306767872 751429122073690112
4729340296 3383675067
709836274664919040 3383675067
734938402374705152 865362602783854592
2831975186 3383675067
934912571530010624 None
3755557761 3383675067
63304311 3077007865
272124455 751429122073690112
892513793296695296 865362602783854592
511041808 3318337402
760664709733421056 761021578893139968
1613942382 751429122073690112
1494648115 3383675067
2652720008 3383675067
213710103 3383675067
746751507475931137 751429122073690112
866301324467609601 751429122073690112
2936241095 865362602783854592
2829682781 865362602783854592
772327592 2479861125
1296326551 711240307405406208
1604675688 2191143522
3020682586 865362602783854592
837479820 2479861125
3394944371 751429122073690112
3868129757 711974647516897281
721695321487765505 3383675067
886001032744099840 3383675067
4903101141 3383675067
427828568 3383675067
701914594730713088 751429122073690112
2441112532 3383675067
418819708 865362602783854592
3142631507 751429122073690112
713195875514916864 3383675067
2872573563 865362602783854592
1699825124 3318337402
2199693126 2479861125
204751961 865362602783854592
834568469437886464 865362602783854592
2842786865 3383675067
3828429634 50088692
3306732970 751429122073690112
875542047612174338 751429122073690112
2883842471 865362602783854592
2780398654 3017894621
85986310 None
2982495886 751429122073690112
2697634113 751429122073690112
4159962202 751429122073690112
2246657387 2479861125
3063142276 3383675067
526576953 865362602783854592
104873945 2479861125
2344249664 3383675067
2781403446 774820925493637120
4302291015 3383675067
495993231 865362602783854592
756292133166977028 788794760764985344
1373376440 2479861125
2614740666 2479861125
809037387984699392 751429122073690112
840027825990225920 865362602783854592
4872825917 751429122073690112
815281266165739521 74763991
734780556811046912 3383675067
3398251415 3383675067
66795327 3017894621
798730314105425920 865362602783854592
186575146 2479861125
256254935 751429122073690112
905771410840276993 3383675067
746176332522979328 2479861125
904804421707730944 865362602783854592
422342829 788794760764985344
795807771350487040 2479861125
31131007 None
767517239251730432 751429122073690112
2364010671 865362602783854592
909220287404756992 865362602783854592
584022558 711974647516897281
40083619 None
780003647853850624 865362602783854592
1358375492 123710016
3256420157 865362602783854592
2272392306 751429122073690112
195368049 3383675067
786291014935928832 751429122073690112
932076724845797378 751429122073690112
359017388 774820925493637120
821169046095888385 865362602783854592
2290333063 788794760764985344
825898609719787520 865362602783854592
792080120068603905 839961083083444225
859232931943993344 865362602783854592
221021484 751429122073690112
836931774676680704 3318337402
926649740036595712 751429122073690112
495460873 2715586598
636218230 3203687297
2612047154 3383675067
3183465981 865362602783854592
454992036 3383675067
2836666073 205787056
757615868041895937 3383675067
701542443574026241 3383675067
153542781 3203687297
4003877543 865362602783854592
847862658862919680 50088692
4744982668 3383675067
2805162148 3383675067
854811127397711872 711240307405406208
4727226503 751429122073690112
833844478234521601 865362602783854592
911441411442118657 3383675067
4188766288 2479861125
105621372 2479861125
1838429312 751429122073690112
37511450 2479861125
819717843415683072 None
3899899937 751429122073690112
213787955 865362602783854592
4410194921 774820925493637120
3371578187 3383675067
2972558811 865362602783854592
40466637 47754867
910213535820591105 711974647516897281
852320126120722432 3383675067
3369606773 3383675067
1293195248 774820925493637120
3438197633 865362602783854592
755562055973953536 3079707406
2472893773 3383675067
3400628021 3383675067
2822597898 2479861125
307142463 3318337402
769937477587042304 3383675067
824793326801006593 865362602783854592
762063888728723456 3383675067
2309053789 711240307405406208
369679790 2479861125
703783297877413888 3383675067
2377833584 3383675067
75297983 3383675067
933845881283055617 3383675067
709774899515105280 865362602783854592
783814330307514368 2479861125
2259762973 865362602783854592
929467756851974145 774820925493637120
237046697 3383675067
925328126 3077007865
2403455325 3383675067
55262261 3203687297
